Jitter,Shimmer,HNR,filename
0.00727913661964645,0.04768667925562989,19.44957316090167,YAF_wire_happy.wav
0.017873105696515554,0.08879010476914252,11.098337761976513,OAF_fat_disgust.wav
0.018219587078389905,0.07323776211375209,15.321698393616174,OAF_bought_happy.wav
0.01048893476024648,0.05755578039283218,17.72084139479712,OAF_fit_neutral.wav
0.012554653823299684,0.05556088192083394,14.943880876351436,YAF_dead_fear.wav
0.005523730687098335,0.060461776283590014,17.84040089568985,OAF_join_neutral.wav
0.008466936813357367,0.045713895636935814,19.13044789505336,YAF_hall_happy.wav
0.00731501589688682,0.038590582934126316,20.23252566781272,YAF_hurl_neutral.wav
0.009208117723025138,0.09012501984968539,17.887442665172685,OAF_king_angry.wav
0.009107540674191096,0.09826101015312434,17.34432451649388,OAF_rot_angry.wav
0.018477998641911162,0.0796980176151888,9.933807246901646,YAF_hit_ps.wav
0.013246998223073,0.06063482254653046,18.0736369411652,OAF_gaze_sad.wav
0.014296198820414472,0.06448844268038718,13.161440169807497,YAF_ripe_fear.wav
0.005696063832122491,0.04143730975941242,19.379282065642972,YAF_dog_neutral.wav
0.00971225729262924,0.07873748006137811,16.51705388916325,OAF_hire_angry.wav
0.010056715765577257,0.048560627742217734,18.42645886395848,OAF_neat_sad.wav
0.005832637457722598,0.03835931368523072,18.871735621199317,YAF_gin_happy.wav
0.011517265645273417,0.04066442269803803,15.808742631137472,YAF_sub_neutral.wav
0.011583290659766605,0.05429324092726769,20.956157336435552,OAF_mouse_sad.wav
0.011141846701971797,0.06603884633030997,15.789014484630554,OAF_ripe_disgust.wav
0.025914009946167056,0.06200476933807767,11.130855992436649,YAF_date_disgust.wav
0.012900312659529815,0.056940755831144454,15.971053689866434,YAF_hall_fear.wav
0.013104135660661743,0.08088604047161053,17.444706288636176,OAF_voice_disgust.wav
0.017221552732453786,0.045880303003314665,19.340204040189317,YAF_laud_neutral.wav
0.008875597095598122,0.04930726997398467,15.11742158836321,YAF_numb_angry.wav
0.011135297653664876,0.04944241438583947,13.213274448229964,YAF_cause_fear.wav
0.010026300756315967,0.05226299805721726,13.420486703295493,YAF_seize_angry.wav
0.018101261208943138,0.06069156249996367,10.894641189985224,YAF_rag_disgust.wav
0.011000401084715242,0.07229616702417895,18.68059859951626,OAF_take_angry.wav
0.010869802182695516,0.04779161502007637,23.774904478380222,OAF_page_sad.wav
0.010463217657170761,0.03518541274428392,19.636438028007795,YAF_dime_sad.wav
0.012467492968673393,0.06292628952555646,14.713403681933679,OAF_ripe_ps.wav
0.010734152475013883,0.06700757129825739,12.005170261092557,YAF_pick_angry.wav
0.016503743840914954,0.07144782250251938,12.550571549495576,OAF_take_ps.wav
0.009604362806318078,0.07915050551107804,17.353067380035107,OAF_calm_angry.wav
0.011371083542575164,0.048236053852445795,21.70130617782165,OAF_third_fear.wav
0.006411666220356775,0.04437873505479597,20.469047018455935,OAF_fall_neutral.wav
0.018006887874158006,0.06326062709309221,14.389775783695507,OAF_pain_ps.wav
0.00549584074917742,0.040729573148564575,18.8881366091294,YAF_shack_neutral.wav
0.007711516658942138,0.04923140970533459,19.17050658029072,OAF_yes_fear.wav
0.008361954732296527,0.05336028731243434,18.721137372606165,YAF_love_happy.wav
0.022683130236771452,0.048397083969691036,14.23557905251973,YAF_raise_disgust.wav
0.013758413144262674,0.0610804696347435,17.086400406878955,OAF_peg_happy.wav
0.01158942740733555,0.04338818372075015,18.901886677906898,YAF_gaze_happy.wav
0.009712743745407652,0.043663701679074546,17.254555004046757,YAF_kite_happy.wav
0.01149902915802515,0.07168410853538361,13.705633646079256,OAF_rush_disgust.wav
0.021646302639756674,0.066467647500641,13.20253216427515,OAF_turn_ps.wav
0.01169279425694766,0.03721158164432647,17.87609778241952,YAF_turn_sad.wav
0.016786282714416775,0.06586783250624499,12.5779959240465,OAF_sheep_disgust.wav
0.01606740352404801,0.06781201327458251,14.687028199733906,YAF_came_ps.wav
0.0086679731959116,0.08227074799757424,16.74319620725144,OAF_chalk_angry.wav
0.007670452275916903,0.04609625576869696,18.77903412551431,YAF_dime_neutral.wav
0.012376500412135453,0.05203307644584921,11.814537914632167,YAF_should_fear.wav
0.00805875451908743,0.04653428924187168,18.35235609825408,YAF_team_happy.wav
0.00836880696687392,0.059849501256725224,18.811246640623533,OAF_doll_neutral.wav
0.010691997473949822,0.0422903187257696,20.214500033874216,OAF_thin_fear.wav
0.008909293934973696,0.06929462425274004,19.188765078824147,OAF_fit_angry.wav
0.007452977199146945,0.04405511451773186,24.42250720878341,OAF_lose_fear.wav
0.01863707205129229,0.08870608168779975,10.404036786243548,OAF_size_ps.wav
0.006940497740154207,0.036045305309044484,18.49630913616506,YAF_bar_neutral.wav
0.03186562726564561,0.07016857949610952,13.839758728735113,OAF_haze_happy.wav
0.010514274113103314,0.043059727199478724,22.323954998687192,OAF_pole_fear.wav
0.016616955487165075,0.05848602483589168,15.65413454300892,OAF_kick_fear.wav
0.008147436044445558,0.045017708266278385,17.355869938768514,YAF_jar_happy.wav
0.008448480833314929,0.05647957199169344,16.857569167080694,YAF_white_happy.wav
0.010961061550085298,0.04572584955020155,19.031371502296633,YAF_love_neutral.wav
0.011853404437835868,0.05344282933977406,18.751174414298408,OAF_nag_fear.wav
0.006517668704873763,0.04154692815255184,18.531678893999146,YAF_rot_neutral.wav
0.010991820786182977,0.03802009601242093,20.594985696396655,OAF_lose_ps.wav
0.01308396873157372,0.07345017973798489,15.66602332509302,OAF_check_sad.wav
0.02600180628054093,0.08139692706542258,11.555447945371577,YAF_rag_ps.wav
0.009243911444133793,0.04987511061661191,13.293059932048148,YAF_mouse_angry.wav
0.007535975010625813,0.060739307756327625,20.912624349693136,OAF_bite_sad.wav
0.018564474875227714,0.038571325436781385,17.290300270882017,YAF_pad_sad.wav
0.01234191152141298,0.05128913559824534,19.734729143984147,YAF_bean_neutral.wav
0.011885348202174151,0.04673714424931643,18.399877767247144,OAF_chat_sad.wav
0.019043617613712635,0.07641173373434942,14.58787488164254,OAF_pike_ps.wav
0.014177918292688715,0.07639590164751082,13.60225272668565,OAF_pass_disgust.wav
0.014848842516126361,0.06303868596642205,14.729503406069494,OAF_thin_ps.wav
0.006312072196465115,0.05466003741422508,18.37004777041351,OAF_juice_neutral.wav
0.010961050308593687,0.047468647362883885,20.5142693779915,OAF_met_fear.wav
0.021071964807775952,0.04825462321601097,17.92461824454612,YAF_kite_sad.wav
0.02451993836917258,0.06552637796667853,10.226939398889378,YAF_ditch_disgust.wav
0.02254042398960342,0.041194899874436273,17.13522307531227,YAF_yes_sad.wav
0.017790557289436588,0.05059751529192968,16.199402745109168,OAF_read_happy.wav
0.011352529310377581,0.0792782786195616,14.84547937213571,YAF_whip_angry.wav
0.011716739473626326,0.04909982768566843,18.196166315074308,OAF_dip_fear.wav
0.009939617876023876,0.042967465826837976,17.644608683899463,OAF_hash_fear.wav
0.011916092140511595,0.05064649065325418,16.339394203663808,YAF_fail_fear.wav
0.006933112738501937,0.03741612326002893,25.665399097316516,OAF_mood_fear.wav
0.017126720596813548,0.0411190685854209,18.83794717335466,YAF_pike_sad.wav
0.013538075917706331,0.054040756012337834,18.975374620889546,OAF_bath_fear.wav
0.010245835972552948,0.05318076324091729,15.415178707407698,YAF_mop_angry.wav
0.008632317515196709,0.05074356665429872,19.70581974985362,OAF_far_fear.wav
0.015314585207295643,0.0652534899752531,15.58295897478846,OAF_red_happy.wav
0.013160411295614365,0.05373196949736501,16.97987260865453,OAF_ton_sad.wav
0.019367981824670793,0.0701489973615708,11.315327056537187,YAF_read_ps.wav
0.015611266167044741,0.07054293093154286,15.84383504161289,YAF_mode_ps.wav
0.007851192000320951,0.03973714598036438,20.468135644167354,YAF_pole_neutral.wav
0.017495285551701184,0.050401026486625304,15.302880545938693,YAF_door_disgust.wav
0.008051903017885297,0.03285685802748922,19.887333011561406,YAF_gin_neutral.wav
0.008778835505155408,0.07167750916262644,17.71239313090258,OAF_learn_angry.wav
0.005961929000800777,0.02972229473384784,19.804570657471174,YAF_fail_neutral.wav
0.010754134387775586,0.06310157713849049,14.092377803660689,YAF_pearl_angry.wav
0.020488036034986837,0.058815918795489947,15.72899902596797,OAF_lid_happy.wav
0.013064343526785085,0.06414789125275819,15.643439051108016,OAF_vote_ps.wav
0.010293228291156682,0.045170756603919816,18.18321814584101,YAF_youth_fear.wav
0.007679961434534099,0.042419827869501305,20.10105284241719,OAF_such_fear.wav
0.01236907078034611,0.059468098767533,18.51853412508034,OAF_knock_sad.wav
0.0069321747897901,0.03679990983696982,19.7411593770104,YAF_mill_neutral.wav
0.01397883189382408,0.036305255951018474,18.492027128848736,YAF_sure_sad.wav
0.009408779803444284,0.04333810775640086,16.590771803131084,YAF_merge_fear.wav
0.01953463461453778,0.05767386380503498,16.520493442680916,YAF_wash_sad.wav
0.02184620140906806,0.06345197234188767,13.963489946215473,YAF_reach_ps.wav
0.007559636027965424,0.04659029359177176,20.61829304131662,OAF_soup_fear.wav
0.010900592177859575,0.06171637240319037,19.79039674438401,OAF_limb_angry.wav
0.02501071739596698,0.06784328339200539,12.876627493037988,YAF_note_disgust.wav
0.012405362358992832,0.03971249796586276,18.479403893807056,YAF_mop_sad.wav
0.009697985234359698,0.03617188312740168,22.139071591020446,OAF_name_fear.wav
0.010927293067758326,0.07665464798568654,16.631697985743475,OAF_keg_angry.wav
0.012149536334168619,0.03799671765548599,21.475745830182824,YAF_mode_sad.wav
0.007770824969161929,0.051533118478677364,16.912031953853802,YAF_dab_happy.wav
0.006666817160637754,0.060562487124302886,18.444577992064005,OAF_gun_neutral.wav
0.014866862717185634,0.05311702543207773,16.886557692456275,OAF_lore_happy.wav
0.007786891100571683,0.039881107479925335,17.32019284539623,YAF_mouse_neutral.wav
0.00937886552613821,0.04653890757375182,17.771669900586062,YAF_death_happy.wav
0.008566711015660994,0.044447782368987325,22.292324485971477,OAF_late_sad.wav
0.013210116099310913,0.06625940676590444,12.528900446861151,YAF_luck_ps.wav
0.010061261116923991,0.03754159639929141,21.136491531154245,YAF_phone_sad.wav
0.009172603376615834,0.07646488509487627,18.79966368355756,OAF_wash_angry.wav
0.009781494692945543,0.05338136499723205,20.676527312946885,OAF_lid_fear.wav
0.009248733826965031,0.07236490653516921,18.437144219176094,OAF_thumb_angry.wav
0.008364328461848343,0.07107914689343857,19.93439681889407,OAF_mood_angry.wav
0.015044169061327961,0.09690014709063188,14.130345495019961,OAF_haze_disgust.wav
0.008562378209663603,0.048475998489142996,17.546160787718552,YAF_void_fear.wav
0.013045122231181107,0.05415245599982472,17.64895955756,YAF_fat_happy.wav
0.008643267278928357,0.056750029257723385,21.989559215181814,OAF_search_sad.wav
0.01242406966450954,0.07663442007670397,18.712860460826622,OAF_void_angry.wav
0.00893146796582434,0.04847601067248818,16.79159572779992,YAF_hash_happy.wav
0.015491107054254329,0.06055666520684582,13.013899590531036,OAF_time_ps.wav
0.008861579919889983,0.04348120044507923,18.15233935062796,YAF_when_happy.wav
0.012373882719281845,0.0536823719747358,16.134792945670267,YAF_room_fear.wav
0.01691596884700635,0.07238837205947438,12.005982843523958,YAF_pearl_disgust.wav
0.016328902052343983,0.08278303127831653,14.419987041281725,OAF_fall_ps.wav
0.016584546931787146,0.06413658604575447,10.55801516947704,YAF_juice_ps.wav
0.007831193972175871,0.040880487457597134,19.60258938460363,YAF_rose_happy.wav
0.009109926224994451,0.052145373370709,19.66128825665372,OAF_whip_sad.wav
0.014974454949092234,0.06700333853961009,14.936576591444027,YAF_perch_ps.wav
0.010885814500019984,0.04889436872705904,13.686829198249841,YAF_turn_angry.wav
